Area,Price,BHK_Count,Rate per sqft,Status,Property Type,Locality,Builder Name,RERA Approval,,Socity,Company Name,Flat Type
3337,53300000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2821,45100000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
6900,117300000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3612,61400000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3322,53100000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2527,40400000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
6051,102800000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3548,56700000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1999,31900000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1470,23500000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2037,33600000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2035,33500000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2295,37800000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2305,38000000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,home,Not approved by RERA,, M3M Merl,M3M,Apartment
3100,54200000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,Property In Gurgaon,Not approved by RERA,, M3M Merl,M3M,Apartment
5790,101300000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,properties for sale in Gurgaon,Not approved by RERA,, M3M Merl,M3M,Apartment
2019,33300000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2025,33400000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3341,58400000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3865,67600000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3267,57100000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3297,57600000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2727,44900000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2422,39900000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2433,40100000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2427,40000000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2400,39600000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2398,39500000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2506,40000000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2452,39200000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
5970,101400000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1467,23400000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3520,56300000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
4243,72100000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,home,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2847,48300000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,Property In Gurgaon,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1346,29400000,2,21879,Ready to move,2 BHK Apartment in M3M Skywalk,Sector 74,properties for sale in Gurgaon,Not approved by RERA,, M3M Skywalk,M3M,Apartment
1626,35500000,3,21874,Ready to move,3 BHK Apartment in M3M Skywalk,Sector 74,S S Properties,Not approved by RERA,, M3M Skywalk,M3M,Apartment
2606,41600000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1125,24500000,2,21885,Ready to move,2 BHK Apartment in M3M Skywalk,Sector 74,S S Properties,Not approved by RERA,, M3M Skywalk,M3M,Apartment
2668,44000000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3125,54600000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2358,38900000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2356,38800000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3103,54300000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2048,33700000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
2047,33700000,3,16500,Ready to move,3 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3154,55100000,4,17500,Ready to move,4 BHK Apartment in M3M Merlin,Sector 67,S S Properties,Not approved by RERA,, M3M Merl,M3M,Apartment
3337,53300000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2821,45100000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
6900,117300000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3612,61400000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3322,53100000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
2527,40400000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
6051,102800000,4,17000,Ready to move,4 BHK Apartment in Ireo Victory Valley,Sector 67,home,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
3548,56700000,3,16000,Ready to move,3 BHK Apartment in Ireo Victory Valley,Sector 67,Property In Gurgaon,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1999,31900000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,properties for sale in Gurgaon,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1470,23500000,2,16000,Ready to move,2 BHK Apartment in Ireo Victory Valley,Sector 67,S S Properties,Not approved by RERA,, Ireo Victory Valley,Ireo,Apartment
1440,17500000,2,12152,Ready to move,2 BHK Apartment in Godrej Air,Sector 85,S S Properties,Not approved by RERA,, Godrej Air,Godrej,Apartment
1946,28500000,3,14645,Ready to move,3 BHK Apartment in Krisumi Waterfall Residences,Sector 36A,S S Properties,Not approved by RERA,, Krisumi Waterfall Residences,Krisumi,Apartment
2423,19800000,4,8171,Ready to move,4 BHK Apartment in DLF New Town Heights 3,Sector 91,S S Properties,Not approved by RERA,, DLF New Town Heights 3,DLF,Apartment
2350,41100000,3,17500,Under Construction,3 BHK Apartment in Puri Diplomatic Residences,Sector 111,Heritage Homes,Approved by RERA,, Puri Diplomatic Residences,Puri,Apartment
1587,32500000,3,20478,Ready to move,3 BHK Apartment in TATA TATA La Vida,Sector 113,Heritage Homes,Not approved by RERA,, TATA TATA La Vida,TATA,Apartment
1650,17500000,3,10606,Ready to move,3 BHK Independent Floor in Trehan Luxury Floors 71,Sector 71,S S Properties,Not approved by RERA,, Trehan Luxury Floors 71,Trehan,Floor
1500,17500000,3,11678,Ready to move,3 BHK Apartment in Navraj The Antalya,Sector 37D,Heritage Homes,Not approved by RERA,, Navraj The Antalya,Navraj,Apartment
2588,46000000,3,17774,Ready to move,3 BHK Apartment in Emaar Digi Homes,Sector 62,Heritage Homes,Not approved by RERA,, Emaar Digi Homes,Emaar,Apartment
2939,40200000,4,13709,Ready to move,4 BHK Apartment in Unitech The Close South,Sector 50,Heritage Homes,Not approved by RERA,, Unitech The Close South,Unitech,Apartment
2491,34100000,3,13709,Ready to move,3 BHK Apartment in Unitech The Close South,Sector 50,Heritage Homes,Not approved by RERA,, Unitech The Close South,Unitech,Apartment
2480,34000000,3,13710,Ready to move,3 BHK Apartment in Unitech The Close South,Sector 50,S S Properties,Not approved by RERA,, Unitech The Close South,Unitech,Apartment
3372,52300000,4,15515,Ready to move,4 BHK Apartment in Unitech The Close North,Sector 50,S S Properties,Not approved by RERA,, Unitech The Close North,Unitech,Apartment
1470,24000000,3,16326,Ready to move,3 BHK Apartment in Signature Global Global Prime,Sector 63,S S Properties,Not approved by RERA,, Signature Global Global Prime,Signature,Apartment
3400,65000000,4,19117,Ready to move,4 BHK Apartment in Parsvnath Exotica,Sector 53,S S Properties,Not approved by RERA,, Parsvnath Exotica,Parsvnath,Apartment
1828,28500000,3,15590,Ready to move,3 BHK Apartment in M3M Heights,Sector 65,S S Properties,Not approved by RERA,, M3M Heights,M3M,Apartment
3950,67100000,4,17000,Ready to move,4 BHK Apartment in DLF The Arbour,Sector 63,Heritage Homes,Not approved by RERA,, DLF The Arbour,DLF,Apartment
1717,28000000,3,16307,Ready to move,3 BHK Apartment in Dhoot Time Residency,Sector 63,home,Not approved by RERA,, Dhoot Time Residency,Dhoot,Apartment
2910,45000000,3,15463,Ready to move,3 BHK Apartment in Tata Raisina Residency,Sector 59,Property In Gurgaon,Not approved by RERA,, Tata Rais,Tata,Apartment
2045,35000000,3,17114,Ready to move,3 BHK Apartment in Ireo Skyon,Sector 60,properties for sale in Gurgaon,Not approved by RERA,, Ireo Skyon,Ireo,Apartment
1996,30000000,3,15030,Ready to move,3 BHK Apartment in Ireo The Corridors,Sector 67,Heritage Homes,Not approved by RERA,, Ireo The Corridors,Ireo,Apartment
2727,31000000,4,11367,Ready to move,4 BHK Apartment in DLF New Town Heights 1,Sector 90,Heritage Homes,Not approved by RERA,, DLF New Town Heights 1,DLF,Apartment
2300,40000000,4,17391,Ready to move,4 BHK Apartment in Suncity Essel Towers,Sector 28,Heritage Homes,Not approved by RERA,, Suncity Essel Towers,Suncity,Apartment
1470,24000000,3,16326,Ready to move,3 BHK Apartment in Signature Global Global Prime,Sector 63,Heritage Homes,Not approved by RERA,, Signature Global Global Prime,Signature,Apartment
3400,65000000,4,19117,Ready to move,4 BHK Apartment in Parsvnath Exotica,Sector 53,Heritage Homes,Not approved by RERA,, Parsvnath Exotica,Parsvnath,Apartment
2045,35000000,4,17114,Ready to move,4 BHK Apartment in Ireo Skyon,Sector 60,Heritage Homes,Not approved by RERA,, Ireo Skyon,Ireo,Apartment
2061,30000000,4,14556,Ready to move,4 BHK Apartment in Orchid Petals,Sector 49,Heritage Homes,Not approved by RERA,, Orchid Petals,Orchid,Apartment
4100,90000000,4,21951,Ready to move,4 BHK Apartment in DLF Pinnacle,Sector 43,Heritage Homes,Not approved by RERA,, DLF P,DLF,Apartment
1647,30000000,3,18214,Ready to move,3 BHK Apartment in Suncity Essel Towers,Sector 28,Heritage Homes,Not approved by RERA,, Suncity Essel Towers,Suncity,Apartment
1828,28500000,3,15590,Ready to move,3 BHK Apartment in M3M Heights,Sector 65,Heritage Homes,Not approved by RERA,, M3M Heights,M3M,Apartment
3950,67100000,4,17000,Ready to move,4 BHK Apartment in DLF The Arbour,Sector 63,Heritage Homes,Not approved by RERA,, DLF The Arbour,DLF,Apartment
1508,22000000,3,14588,Ready to move,3 BHK Apartment in M3M Heights,Sector 65,Heritage Homes,Not approved by RERA,, M3M Heights,M3M,Apartment
990,9900000,0,10000,Resale,Residential Plot in Shree Vardhman Shree Vardhman,Sector 2 Sohna,Heritage Homes,Not approved by RERA,, Shree Vardhman Shree Vardhman,Shree,Plot
1089,9680000,0,8888,Resale,Residential Plot,Sector 35 Sohna,Heritage Homes,Not approved by RERA,,Outside Socity,Outside,Plot
600,2380000,2,3966,Under Construction,2 BHK Apartment in Ganga TATHASTU,Sector 4 Sohna,Heritage Homes,Approved by RERA,, Ganga TATHASTU,Ganga,Apartment
600,2380000,2,3966,Under Construction,2 BHK Apartment in Ganga TATHASTU,Sector 4 Sohna,99 Estates Pvt Ltd,Approved by RERA,, Ganga TATHASTU,Ganga,Apartment
600,2380000,2,3966,Under Construction,2 BHK Apartment in Ganga TATHASTU,Sector 4 Sohna,99 Estates Pvt Ltd,Approved by RERA,, Ganga TATHASTU,Ganga,Apartment
1180,14000000,3,11949,Under Construction,3 BHK Apartment in Ashiana Anmol Phase III And Plaza Ph II,Sector 33 Sohna,home,Approved by RERA,, Ashiana Anmol Phase III And Plaza Ph II,Ashiana,Apartment
1180,14000000,3,11949,Under Construction,3 BHK Apartment in Ashiana Anmol Phase III And Plaza Ph II,Sector 33 Sohna,Property In Gurgaon,Approved by RERA,, Ashiana Anmol Phase III And Plaza Ph II,Ashiana,Apartment
1262,15000000,3,11886,Under Construction,3 BHK Apartment in Ashiana Anmol Phase III And Plaza Ph II,Sector 33 Sohna,properties for sale in Gurgaon,Approved by RERA,, Ashiana Anmol Phase III And Plaza Ph II,Ashiana,Apartment
3150,18300000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Larisa Realtech Pvt Ltd,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
3600,20900000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Larisa Realtech Pvt Ltd,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
2700,15700000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Larisa Realtech Pvt Ltd,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
4518,26300000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Ankit Khanna,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
3700,21500000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Ankit Khanna,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
4500,26200000,0,5833,New,Residential Plot in DLF Garden City Plots,Sector 91,Ankit Khanna,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
6386,33700000,0,5278,New,Residential Plot in DLF Garden City Plots,Sector 91,Ankit Khanna,Not approved by RERA,, DLF Garden City Plots,DLF,Plot
1752,11200000,3,6392,Ready to move,3 BHK Apartment in Eldeco Acclaim,Sector 2 Sohna,Ankit Khanna,Not approved by RERA,, Eldeco Acclaim,Eldeco,Apartment
6300,141900000,0,22530,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Ankit Khanna,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
2700,60800000,0,22530,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Ankit Khanna,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
2565,57700000,0,22529,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Property allotment,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
9000,202700000,0,22530,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Sachin,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
2250,50600000,0,22530,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Sachin,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
4050,91200000,0,22529,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Sachin,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
1620,31400000,0,19444,New,Residential Plot in Anant Raj Plots,Sector 63,Sachin,Not approved by RERA,, Anant Raj Plots,Anant,Plot
1800,40500000,0,22530,New,Residential Plot in Central Park Mikasa Plots,Sector 33 Sohna,Sachin,Not approved by RERA,, Central Park Mikasa Plots,Central,Plot
3000,41100000,4,13710,Ready to move,4 BHK Apartment in Unitech The Close South,Sector 50,Sachin,Not approved by RERA,, Unitech The Close South,Unitech,Apartment
4268,58500000,4,13710,Ready to move,4 BHK Apartment in Unitech The Close South,Sector 50,home,Not approved by RERA,, Unitech The Close South,Unitech,Apartment
